營業地址,統一編號,總機構統一編號,營業人名稱,資本額,設立日期,組織別名稱,使用統一發票,行業代號,名稱,行業代號1,名稱1,行業代號2,名稱2,行業代號3,名稱3
"新北市新莊區自強里自強街５９巷６號２樓",90767763,,"五十九巷企業有限公司",1000000,1100322,有限公司,Y,089999,其他未分類食品製造,487113,經營網路購物,,,,
"新北市新莊區自強里自強街５９巷９―３號４樓",53457055,,"宏興汽車材料有限公司",1000000,1001104,有限公司,Y,465311,汽車零件、汽車百貨批發,,,,,,
"新北市新莊區自強里自強街６１之１號２樓",85094773,,"天佑國際實業有限公司",5000000,1080919,有限公司,Y,456116,視聽設備批發,464111,電腦及電腦週邊設備批發,464299,其他電子、通訊設備及其零組件批發,464913,消防設備批發
"新北市新莊區自強里自強街６３號１樓",08664661,,"馨緹服飾店",200000,0940708,獨資,N,473211,服裝零售,,,,,,
"新北市新莊區自強里自強街６３號１樓",29484089,,"花漾行",200000,0940627,獨資,N,485216,礦物（寶石、貴金屬除外）零售,,,,,,
"新北市新莊區自強里自強街７號１樓",09953577,,"英華精品服飾店",200000,0951004,獨資,N,473211,服裝零售,,,,,,
"新北市新莊區自強里自強街７５之３號（４樓）",75942849,,"嘉晟工程行",1000000,1081018,獨資,Y,433117,電纜裝修工程,439014,起重工程,,,,
"新北市新莊區自強里自強街７５號４樓",91179362,,"嘉揚工程行",235000,1100412,獨資,Y,431015,基礎工程,,,,,,
"新北市新莊區自強里自治街１１號１樓",20294159,,"永茂水果行",80000,0860620,獨資,N,472112,水果零售,,,,,,
"新北市新莊區自強里自治街１３號１樓",18065166,,"合星服飾店",30000,0890608,獨資,N,473211,服裝零售,,,,,,
"新北市新莊區自強里自治街１４號１樓",41171652,,"邱振興",50000,1030901,獨資,N,472999,未分類其他食品、飲料及菸草製品零售,,,,,,
"新北市新莊區自強里自治街１４－１號",97201664,,"權邦資源回收企業有限公司",28000000,0851129,有限公司,Y,461516,建材五金（基本金屬）批發,464499,其他辦公用機械器具批發,464211,電子器材、電子設備批發,,
"新北市新莊區自強里自治街１９―１號（２樓）",10692241,,"育安清潔社",200000,0970828,獨資,Y,812100,建築物一般清潔服務,812911,病媒防治服務,,,,
"新北市新莊區自強里自治街２號（１樓）",50683649,,"阿德蔬果行",200000,1060512,獨資,N,472111,蔬菜零售,472112,水果零售,,,,
"新北市新莊區自強里自治街２０之１號２樓",69404490,,"君毅水電有限公司",100000,1070328,有限公司,Y,433111,水電工程,433115,消防警報系統裝修工程,433212,管道工程,,
"新北市新莊區自強里自治街２５―２號３樓",31717887,,"江敏昌工程行",240000,1011206,獨資,Y,434011,室內裝潢工程,,,,,,
"新北市新莊區自強里自治街２５號１樓",50709824,,"陳逸宸",2000,1051117,獨資,N,472111,蔬菜零售,,,,,,
"新北市新莊區自強里自治街２８號１樓",99818460,,"鴻琪蔬菓行",240000,0930819,獨資,N,454111,蔬菜批發,,,,,,
"新北市新莊區自強里自治街３０號１樓",18256708,,"安聯蔘藥行",60000,0890811,獨資,N,475111,中藥零售,,,,,,
"新北市新莊區自強里自治街３８之１號",87316879,,"豐鈺服裝工作室",50000,1090429,獨資,N,473999,未分類其他服飾品零售,740999,未分類其他專門設計服務,,,,
"新北市新莊區自強里自治街３９號",66658300,,"澐鋐貿易有限公司",1000000,1060802,有限公司,Y,464917,產業用光學儀器批發,,,,,,
"新北市新莊區自強里自治街４０之２號",50975322,,"華敔有限公司",63000000,1071203,有限公司,N,649911,投資有價證券,,,,,,
"新北市新莊區自強里自治街４１號（１樓）",87478472,,"一八八店",245000,1091202,獨資,N,472999,未分類其他食品、飲料及菸草製品零售,563111,冰果店、冷（熱）飲店,,,,
"新北市新莊區自強里自治街４３號４樓",90506424,,"光引工程有限公司",100000,1100928,有限公司,N,434011,室內裝潢工程,,,,,,
"新北市新莊區自強里自治街４８號１樓",65187078,,"小島手作食品有限公司",1000000,1050819,有限公司,Y,089199,其他烘焙炊蒸食品製造,,,,,,
"新北市新莊區自強里自治街５號１樓",82199649,,"棋德水果行",50000,1070727,獨資,N,472112,水果零售,,,,,,
"新北市新莊區自強里自治街６０之２號（３樓）",85012132,,"鴻輝聲學科技有限公司",100000,1080827,有限公司,N,464111,電腦及電腦週邊設備批發,,,,,,
"新北市新莊區自強里自治街６２之２號",54049959,,"華昇電子有限公司",1000000,1020402,有限公司,Y,464211,電子器材、電子設備批發,,,,,,
"新北市新莊區自強里自治街６２號１樓",31761594,,"庭昇精品百貨行",50000,1010503,獨資,N,473212,內衣零售,,,,,,
"新北市新莊區自強里自立街２２９號",42206829,,"新北市新莊區思賢國民小學附設停車場",1000,1041110,其他,N,524100,停車場管理,,,,,,
"新北市新莊區自強里自立街６２號１樓",09941643,,"香滿莊香業",10000,0950919,獨資,N,485212,宗教、喪葬用品零售,,,,,,
"新北市新莊區自強里自立街６４號１樓",34774186,,"德泰雜糧行",240000,0990823,獨資,N,471999,未分類其他綜合商品零售,,,,,,
"新北市新莊區自強里自立街６６―１號２樓",28528855,,"峰利工程有限公司",1000000,0951204,有限公司,Y,431018,帷幕牆工程,,,,,,
"新北市新莊區自強里自立街６６號",29050507,54164937,"三商家購股份有限公司新莊自立分公司",0,0970814,本國公司設立之分公司,Y,471112,直營連鎖式便利商店,472913,菸酒零售,472999,未分類其他食品、飲料及菸草製品零售,471200,百貨公司
"新北市新莊區自強里自立街６８號１樓",10601018,,"時上髮廊",80000,0970430,獨資,N,962111,美髮院及髮廊,,,,,,
"新北市新莊區自強里自立街７０―３號４樓",27395630,,"利碩資訊科技有限公司",1000000,0930715,有限公司,Y,620199,其他電腦程式設計,620213,電腦設備管理及資訊技術諮詢,,,,
"新北市新莊區自強里自立街７０號",41604623,,"吃喝小店",100000,1040602,獨資,N,486112,飲料零售攤販,561111,早餐店,,,,
"新北市新莊區自強里自立街７４號（１樓）",90748078,,"好麻吉包材設計有限公司",3000000,1100315,有限公司,Y,456999,未分類其他家用器具及用品批發,461915,塑膠、橡膠建材製品批發,,,,
"新北市新莊區自強里自立街７４號１樓",50680690,,"自立現做赤肉焿",50000,1060427,獨資,N,561113,麵店、小吃店,,,,,,
"新北市新莊區自強里自立街７７號",09948884,,"陳麗蘭",50000,0950928,獨資,N,473211,服裝零售,,,,,,
"新北市新莊區自強里自立街７７號（１樓）",82119456,,"中美珠寶銀樓",200000,1070706,獨資,Y,474511,金（銀）飾零售,,,,,,
"新北市新莊區自強里自立街７７號１樓",26640537,,"泰勒斯服飾行",100000,0991227,獨資,N,473999,未分類其他服飾品零售,,,,,,
"新北市新莊區自強里自立街７７號１樓",34756510,,"彩彤服飾行",200000,0990531,獨資,N,473999,未分類其他服飾品零售,,,,,,
"新北市新莊區自強里自立街７８號（１樓）",85158190,,"起飛運動彩券行",100000,1080808,獨資,N,920011,彩券銷售,,,,,,
"新北市新莊區自強里自立街７８號１樓",37914858,,"銓中彩券行",24000,1020927,獨資,N,920011,彩券銷售,,,,,,
"新北市新莊區自強里自立街７９巷２０之２號",41390559,,"阡裕工程行",200000,1040723,獨資,Y,434011,室內裝潢工程,,,,,,
"新北市新莊區自強里自立街７９巷３號１樓",72762007,,"台越美食館",50000,1060710,獨資,N,561113,麵店、小吃店,472913,菸酒零售,,,,
"新北市新莊區自強里自立街７９巷４號（１樓）",83456407,,"萬嶸國際有限公司",1000000,1081226,有限公司,Y,464299,其他電子、通訊設備及其零組件批發,,,,,,
"新北市新莊區自強里自立街７９巷４號（１樓）",83685020,,"衛思國際有限公司",5000000,1090722,有限公司,Y,340017,通用機械設備維修及安裝,464211,電子器材、電子設備批發,,,,
"新北市新莊區自強里自立街７９巷５之１號（２樓）",42762331,,"旋光科技有限公司",910000,1041231,有限公司,Y,464299,其他電子、通訊設備及其零組件批發,454611,國產菸酒批發,454612,進口菸酒批發,,
"新北市新莊區自強里自重街１１號（１樓）",85137668,,"綜合盤北江小吃店",100000,1080516,獨資,N,561115,餐館、餐廳,,,,,,
"新北市新莊區自強里自重街１３號１樓",09940671,,"蘋果美髮個人工作坊",50000,0950920,獨資,N,962112,理髮店,,,,,,
"新北市新莊區自強里自重街１４號前方",40988381,,"顏秀徵",20000,1030306,獨資,N,472111,蔬菜零售,,,,,,
"新北市新莊區自強里自重街１６之３號",85437118,,"秀源工程行",200000,1090714,獨資,Y,431015,基礎工程,,,,,,
"新北市新莊區自強里自重街１６號１樓",09699457,,"奇香堂香舖",50000,0950607,獨資,N,485212,宗教、喪葬用品零售,,,,,,
"新北市新莊區自強里自重街１８號１樓",15765926,,"嘉麒電器行",200000,0911204,獨資,Y,474112,家電（視聽設備及家用空調器具除外）零售,,,,,,
"新北市新莊區自強里自重街２０號１樓",26733795,,"戀單車腳踏車店",60000,1000909,獨資,N,476211,自行車及自行車零件零售,,,,,,
"新北市新莊區自強里自重街２４―１號２樓",53190140,,"群耕有限公司",200000,0991103,有限公司,Y,434013,房屋設備安裝工程,433212,管道工程,,,,
"新北市新莊區自強里自重街３３之１號",69320794,,"敘事設計有限公司",300000,1070226,有限公司,Y,731099,其他廣告服務,,,,,,
"新北市新莊區自強里自重街５１號２樓",87488035,,"鎧翔資訊用品企業社",240000,1100111,獨資,Y,469923,紙張（板）批發,464111,電腦及電腦週邊設備批發,462012,塑膠原料批發,,
"新北市新莊區自強里自重街５３之１號",10611894,,"叡禾企業社",200000,0970508,獨資,Y,434014,防水工程,,,,,,
"新北市新莊區自強里自重街５３號",09946730,,"健順服飾店",10000,0950926,獨資,N,473211,服裝零售,,,,,,
"新北市新莊區自強里自重街５７號",09945676,,"名人服飾店",5000,0950926,獨資,N,473211,服裝零售,,,,,,
"新北市新莊區自治街１４號（１樓）",91203335,,"興妍誠五穀米糧",100000,1100716,獨資,N,487113,經營網路購物,,,,,,
"新北市新莊區自治街３號１樓",19501428,,"巧馨服裝行",49000,0850305,獨資,N,486212,服裝及服飾配件零售攤販,,,,,,
"新北市新莊區自治街７５號",73798236,,"勁陽企業社",200000,0870609,獨資,Y,293999,未分類其他通用機械設備製造,,,,,,
"新北市新莊區自由街１４號",13023441,,"米山生物科技有限公司",500000,0910315,有限公司,Y,472999,未分類其他食品、飲料及菸草製品零售,,,,,,
"新北市新莊區自由街４２號１樓",13693292,,"程龍機車行",49000,0900516,獨資,N,484314,機車零件、機車百貨零售,,,,,,
"新北市新莊區自立街１０５號１樓",17445772,,"興邦帆布工程行",200000,0881207,獨資,Y,473913,帆布製品零售,,,,,,
"新北市新莊區自立街１０９號２樓",86953603,,"帶偉企業有限公司",1000000,0811002,有限公司,Y,462018,油墨批發,,,,,,
"新北市新莊區自立街１１７號１樓",14174656,,"泰旺蒜行",200000,0901017,獨資,N,472999,未分類其他食品、飲料及菸草製品零售,,,,,,
"新北市新莊區自立街１８４號４樓",23967600,,"國洋機械工業有限公司",5000000,0800126,有限公司,Y,241212,鑄鐵件鑄造,,,,,,
"新北市新莊區自立街２１４巷１０弄１４號",35986172,,"惠福商店",35000,0681214,獨資,N,474999,未分類其他家用器具及用品零售,,,,,,
"新北市新莊區自立街２１４巷１０弄２０－３號４樓",13074428,,"森中科技有限公司",1500000,0910430,有限公司,Y,464913,消防設備批發,,,,,,
"新北市新莊區自立街２１４巷１０弄２２號",22768929,,"漢點食品工廠有限公司",1000000,0771012,有限公司,Y,089111,糕餅麵包製造,,,,,,
"新北市新莊區自立街２１４巷１０弄３之１號",84409902,,"啓鋼金屬有限公司",3000000,0820705,有限公司,Y,241212,鑄鐵件鑄造,,,,,,
"新北市新莊區自立街２１４巷１０弄７之２號",22993947,,"天源特殊鋼有限公司",5000000,0770903,有限公司,Y,461516,建材五金（基本金屬）批發,,,,,,
"新北市新莊區自立街２１４巷２－３號４樓",16728560,,"弼成企業有限公司",1000000,0880206,有限公司,Y,464499,其他辦公用機械器具批發,,,,,,
"新北市新莊區自立街２１４巷９弄８號",16344608,,"新賀昌企業有限公司",1000000,0861226,有限公司,Y,254911,金屬裁剪、焊接處理,,,,,,
"新北市新莊區自立街２１８號（１樓）",26765732,,"泰椿機車行",100000,1010321,獨資,N,959100,機車維修,,,,,,
"新北市新莊區自立街２３８號",36170909,,"景旭乾洗商店",10000,0711001,獨資,N,961011,洗衣服務,,,,,,
"新北市新莊區自立街２３９號",35845188,,"欣德堂國藥號",10000,0660701,獨資,N,475111,中藥零售,,,,,,
"新北市新莊區自立街２４２號１樓",76880461,,"美萱妮髮廊",35000,0800520,獨資,N,962111,美髮院及髮廊,,,,,,
"新北市新莊區自立街２４５號１樓",87546035,,"安博工作室",100000,1091221,獨資,N,962299,其他美容美體服務,,,,,,
"新北市新莊區自立街７６號１樓",98795658,,"金盛記銀樓",200000,0920811,獨資,Y,474511,金（銀）飾零售,,,,,,
"新北市新莊區自立街７９巷２號",84375190,,"源鄉園藝有限公司",5000000,0820609,有限公司,Y,813000,綠化服務,,,,,,
"新北市新莊區自立街７９巷２２號１樓",22292234,,"鎧興有限公司",5000000,0751226,有限公司,Y,339999,未分類其他工業製品製造,,,,,,
"新北市新莊區自立街８１號１樓",95871126,,"聖津蔘藥行",60000,0840921,獨資,N,475111,中藥零售,,,,,,
"新北市新莊區自立街８２號",36052662,,"信鑫儀鐘錶眼鏡行",40000,0700428,獨資,N,474411,鐘錶及鐘錶零件零售,,,,,,
"新北市新莊區自立街９４之１號２樓",23799409,,"耀徽企業有限公司",1000000,0790709,有限公司,Y,433211,冷凍、通風、空調系統裝修工程,,,,,,
"新北市新莊區自立街９６號",78180289,,"正聖中藥行",40000,0811106,獨資,N,475111,中藥零售,,,,,,
"新北市新莊區自立里中平路４６巷９號３樓",70533628,,"超駒小客車租賃有限公司",6000000,0890706,有限公司,Y,772100,汽車租賃,,,,,,
"新北市新莊區自立里復興路二段１０３號",02385136,,"鴻揚電器行",200000,1030313,獨資,Y,456199,其他家用電器批發,474199,其他家用電器零售,,,,
"新北市新莊區自立里復興路二段１１５巷２弄７―１號",54831811,,"洲潔環保有限公司",1000000,1040410,有限公司,Y,812100,建築物一般清潔服務,812999,未分類其他清潔服務,456799,其他清潔用品批發,740100,室內設計
"新北市新莊區自立里復興路二段１１７―２號３樓",02394091,,"雋鼎水電工程行",200000,1030325,獨資,Y,433111,水電工程,,,,,,
"新北市新莊區自立里復興路二段１４７號",99447192,,"巧可兒菓子工坊",50000,0930310,獨資,N,472922,西點麵包零售,,,,,,
"新北市新莊區自立里復興路２段１０５之１號",84282968,,"百盛企業有限公司",5000000,0820617,有限公司,Y,433111,水電工程,,,,,,
"新北市新莊區自立里復興路２段１０７號１樓",87542018,,"在地人熱炒小館",50000,1091201,獨資,N,561113,麵店、小吃店,,,,,,
"新北市新莊區自立里復興路２段１１１―４號",53182747,,"炘發有限公司",300000,0990928,有限公司,Y,433211,冷凍、通風、空調系統裝修工程,,,,,,
"新北市新莊區自立里復興路２段１１３之３號",85135731,,"捷帆工程行",200000,1080509,獨資,Y,433211,冷凍、通風、空調系統裝修工程,,,,,,
"新北市新莊區自立里復興路２段１１３號",29088412,,"北區水泥儲運庫企業有限公司",6000000,0970522,有限公司,Y,461999,未分類其他建材批發,,,,,,
"新北市新莊區自立里復興路２段１１５巷１弄３號",24688296,,"侑樘環保科技有限公司",100000,1030811,有限公司,Y,382112,一般廢棄物處理,,,,,,
"新北市新莊區自立里復興路２段１１５巷１弄５號",12789707,,"欣益誠建材股份有限公司",10000000,0900501,股份有限公司,Y,461999,未分類其他建材批發,461213,磚瓦批發,461312,瓷磚批發,,
"新北市新莊區自立里復興路２段１１５巷１弄５號",28136078,,"建築家企業股份有限公司",6000000,0950417,股份有限公司,Y,461599,其他金屬建材批發,233100,水泥製造,233300,水泥及混凝土製品製造,461516,建材五金（基本金屬）批發
"新北市新莊區自立里復興路２段１１５巷２弄４―４號",28406950,,"勤城電機有限公司",3000000,0951020,有限公司,Y,281099,其他發電、輸電及配電機械製造,,,,,,
"新北市新莊區自立里復興路２段１１５巷２弄５之４號",41058286,,"寰宥企業社",500000,1030616,獨資,Y,483111,電腦及電腦週邊設備零售,952100,電腦及其週邊設備維修,,,,
"新北市新莊區自立里復興路２段１１９―３號",26765418,,"伸達木業工程行",200000,1010320,獨資,Y,461513,貨櫃屋批發,,,,,,
"新北市新莊區自立里復興路２段１２３號１樓",37780540,,"亮潔ＳＰＡ汽機車美容",200000,1010904,獨資,N,951200,汽車美容,,,,,,
"新北市新莊區自立里復興路２段１２５號３樓之２",82361585,,"億達工程行",200000,1080506,獨資,Y,434012,油漆粉刷、壁飾（紙）黏貼工程,,,,,,
"新北市新莊區自立里復興路２段１３５號１０樓之１",50752309,,"編程鳥數位文創股份有限公司",1200000,1070330,股份有限公司,N,620900,其他電腦相關服務,631299,其他資料處理、主機及網站代管服務,620213,電腦設備管理及資訊技術諮詢,620199,其他電腦程式設計
"新北市新莊區自立里復興路２段１３７號７樓之３",50993243,,"萊馥香料化學有限公司",500000,1080318,有限公司,Y,462099,其他化學原材料及其製品批發,,,,,,
"新北市新莊區自立里復興路２段１４１號",53028674,22555003,"統一超商股份有限公司新北市第一０一一分公司",0,1010411,本國公司設立之分公司,Y,471112,直營連鎖式便利商店,454611,國產菸酒批發,471200,百貨公司,610212,無線通信服務
"新北市新莊區自立里復興路２段４７號１０樓",02115746,,"富剛機械五金行",45000,0760318,獨資,Y,461515,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發,,,,,,
"新北市新莊區自立里復興路２段４７號Ｂ１",29483976,,"偉鈺美粧坊",100000,0940627,獨資,N,475299,其他化粧品零售,,,,,,
"新北市新莊區自立里復興路２段５１巷１１號",87469712,,"昀聲音樂工作室",240000,1091102,獨資,Y,901015,音樂詞曲創作,,,,,,
"新北市新莊區自立里復興路２段５５號８樓",31703808,,"耀雷科技企業社",200000,1010917,獨資,Y,483212,手機及手機週邊零配件零售,269911,電子連接器（線）製造,,,,
"新北市新莊區自立里復興路２段５５號９樓",83054749,,"廣勝銘股份有限公司",13000000,1091028,股份有限公司,N,681111,不動產買賣,,,,,,
"新北市新莊區自立里復興路２段６１號",26724352,,"尚光眼鏡行",200000,1000722,獨資,Y,474412,眼鏡及其零配件零售,,,,,,
"新北市新莊區自立里復興路２段６１號９樓",80710550,,"佳新展覽有限公司",1000000,0930310,有限公司,Y,731013,公開展示廣告,,,,,,
"新北市新莊區自立里復興路２段９７號",90768377,,"駿騰投資顧問有限公司",18000000,1100323,有限公司,N,669199,其他投資顧問,,,,,,
