營業地址,統一編號,總機構統一編號,營業人名稱,資本額,設立日期,組織別名稱,使用統一發票,行業代號,名稱,行業代號1,名稱1,行業代號2,名稱2,行業代號3,名稱3
"新北市新莊區福興里五權一路７號８樓之５",27410864,,"儷鴻化粧品有限公司",9000000,0930804,有限公司,Y,193099,其他清潔用品及化粧品製造,,,,,,
"新北市新莊區福興里五權一路７號８樓之６",96998191,,"程控有限公司",4000000,0850815,有限公司,Y,275115,計量及計數器製造,,,,,,
"新北市新莊區福興里五權一路７號８樓之９",28586209,,"耐佶科技有限公司",500000,0960306,有限公司,Y,269999,其他未分類電子零組件製造,,,,,,
"新北市新莊區福興里五權一路７０號",85354334,,"龍城燒臘快餐店",20000,1081210,獨資,N,561113,麵店、小吃店,,,,,,
"新北市新莊區福興里五權一路７０號之１",24695873,,"京皇食品有限公司",10000000,1030918,有限公司,Y,454999,未分類其他食品批發,089199,其他烘焙炊蒸食品製造,089499,其他糖果製造,,
"新北市新莊區福興里五權一路７２號",54702204,,"日盛倉儲物流有限公司",3200000,1030306,有限公司,Y,530100,普通倉儲經營,,,,,,
"新北市新莊區福興里五權一路７２號",64868105,,"日盛汽車貨運股份有限公司",20000000,0760630,股份有限公司,Y,494099,其他汽車貨運,530100,普通倉儲經營,,,,
"新北市新莊區福興里五權一路７２號",84252129,,"照洲通運股份有限公司",28800000,0820310,股份有限公司,Y,494012,搬家運送服務,,,,,,
"新北市新莊區福興里五權一路７２號４樓",29481273,,"松美工程行",240000,0940624,獨資,Y,433111,水電工程,,,,,,
"新北市新莊區福興里五權一路７４號",24357660,,"二派克食品有限公司",1000000,0980302,有限公司,Y,454999,未分類其他食品批發,,,,,,
"新北市新莊區福興里五權一路７４號",80744165,,"日生投資顧問有限公司",20000000,0931224,有限公司,N,669111,證券投資顧問,,,,,,
"新北市新莊區福興里五權一路７４號１樓",09613917,,"森偉機車行",50000,0950306,獨資,N,959100,機車維修,,,,,,
"新北市新莊區福興里五權一路７６號（１樓）",85018728,,"勝宇材料有限公司",14000000,1080902,有限公司,N,681111,不動產買賣,649911,投資有價證券,,,,
"新北市新莊區福興里五權一路７６號１樓",54724805,,"暹羅國際開發有限公司",500000,1030606,有限公司,Y,471913,雜貨店,,,,,,
"新北市新莊區福興里五權一路７８號",26762123,,"御香禎食品企業社",100000,1010301,獨資,N,472999,未分類其他食品、飲料及菸草製品零售,,,,,,
"新北市新莊區福興里五權一路７８號",54698763,,"希望舒膚有限公司",2200000,1030219,有限公司,Y,454999,未分類其他食品批發,475299,其他化粧品零售,457299,其他化粧品批發,487113,經營網路購物
"新北市新莊區福興里五權一路７８號",82175724,,"世季檳榔",20000,1070709,獨資,N,472936,檳榔零售,,,,,,
"新北市新莊區福興里五權一路７８號（１樓）",65734701,,"安宜國際貿易有限公司",500000,1051003,有限公司,Y,472999,未分類其他食品、飲料及菸草製品零售,,,,,,
"新北市新莊區福興里五權一路７８號２樓",30275390,,"禾紫贊餐飲店",200000,0980609,獨資,N,561113,麵店、小吃店,,,,,,
"新北市新莊區福興里五權一路８號１樓",28429779,22555003,"統一超商股份有限公司新北市第八三五分公司",0,0970225,本國公司設立之分公司,Y,471112,直營連鎖式便利商店,,,,,,
"新北市新莊區福興里五權一路８號４樓",13695382,,"全國通企業社",200000,0900628,獨資,Y,740999,未分類其他專門設計服務,,,,,,
"新北市新莊區福興里五權一路８號４樓",26197350,,"鉦進企業社",200000,0990415,獨資,N,383099,其他資源回收處理,434013,房屋設備安裝工程,,,,
"新北市新莊區福興里五權一路８０號",87505034,,"玖臨茶飲店",80000,1100323,獨資,N,563111,冰果店、冷（熱）飲店,,,,,,
"新北市新莊區福興里五權一路８０號（１樓）",91201408,,"徜馥企業社",200000,1100712,獨資,Y,563111,冰果店、冷（熱）飲店,,,,,,
"新北市新莊區福興里五權一路８０號５樓",29138877,,"亦龍裝潢工程有限公司",5000000,0990301,有限公司,Y,434011,室內裝潢工程,434013,房屋設備安裝工程,434012,油漆粉刷、壁飾（紙）黏貼工程,461515,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
"新北市新莊區福興里五權一路８６號",85439684,,"元琪茶行",150000,1090721,獨資,N,563111,冰果店、冷（熱）飲店,472999,未分類其他食品、飲料及菸草製品零售,,,,
"新北市新莊區福興里五權一路９號",80609294,,"振元塑膠工業有限公司",10000000,0921222,有限公司,Y,220913,塑膠皮製品製造,,,,,,
"新北市新莊區福興里五權一路９號３樓之１",23155639,,"台灣吉而耐工業有限公司",15000000,0780201,有限公司,Y,461915,塑膠、橡膠建材製品批發,,,,,,
"新北市新莊區福興里五權一路９號３樓之２",36071801,,"集昇企業有限公司",3000000,0700917,有限公司,Y,259999,其他未分類金屬製品製造,,,,,,
"新北市新莊區福興里五權一路９號３樓之３",16029496,,"齊俊股份有限公司",5000000,0860610,股份有限公司,N,259999,其他未分類金屬製品製造,,,,,,
"新北市新莊區福興里五權一路９號３樓之３",86967992,,"龐巨精密股份有限公司",5000000,0811019,股份有限公司,Y,259999,其他未分類金屬製品製造,,,,,,
"新北市新莊區福興里五權一路９號４樓之２",09614991,,"鳴富企業社",200000,0950307,獨資,Y,462015,染料、顏料批發,462017,化學溶劑、工業添加劑批發,,,,
"新北市新莊區福興里五權一路９號４樓之３",97189465,,"鳴鋐實業有限公司",4000000,0850813,有限公司,Y,160211,製版,,,,,,
"新北市新莊區福興里五權一路９號５樓之１",02082772,,"科威工業有限公司",5000000,0840831,有限公司,Y,464211,電子器材、電子設備批發,434013,房屋設備安裝工程,,,,
"新北市新莊區福興里五權一路９號５樓之１",22589593,,"台翰精密科技股份有限公司",627532300,0780403,股份有限公司,Y,251211,塑膠成型模具製造,,,,,,
"新北市新莊區福興里五權一路９號５樓之３",24708069,,"捷盛襪業有限公司",3000000,1031114,有限公司,Y,455999,未分類其他服飾品批發,454999,未分類其他食品批發,,,,
"新北市新莊區福興里五權一路９號５樓之４",16608761,,"全力國際工程有限公司",20000000,0871111,有限公司,Y,433112,電路工程,,,,,,
"新北市新莊區福興里五權一路９號５樓之４",46328133,,"德隆資產有限公司",6000000,1050510,有限公司,N,670012,不動產投資開發,,,,,,
"新北市新莊區福興里五權一路９號６樓之１",27979183,,"普力生化科技股份有限公司",35000000,0941216,股份有限公司,Y,199099,其他未分類化學製品製造,,,,,,
"新北市新莊區福興里五權一路９號６樓之３",80416135,,"龍誠真空工藝有限公司",10000000,0920625,有限公司,Y,289099,未分類其他電力設備及配備製造,,,,,,
"新北市新莊區福興里五權一路９號７樓之１",16870897,,"允際有限公司",12000000,0880325,有限公司,Y,322000,金屬家具製造,461516,建材五金（基本金屬）批發,461515,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發,,
"新北市新莊區福興里五權一路９號７樓之３",12777300,,"奕瑪國際行銷股份有限公司",70000000,0900409,股份有限公司,Y,454914,糖果餅乾批發,,,,,,
"新北市新莊區福興里五權一路９號７樓之３",80327400,,"奕勝營養生技股份有限公司",10000000,0920508,股份有限公司,Y,454914,糖果餅乾批發,,,,,,
"新北市新莊區福興里五權一路９號８樓之２",34498561,,"海悅企業有限公司",10000000,0710812,有限公司,Y,121020,其他針織外衣製造,,,,,,
"新北市新莊區福興里五權一路９號８樓之２",53787289,,"晶合能源股份有限公司",2000000,1010106,股份有限公司,Y,760999,其他未分類專業、科學及技術服務,433112,電路工程,,,,
"新北市新莊區福興里五權一路９號８樓之２",54025437,,"榮陽能源有限公司",1000,1011204,有限公司,Y,760999,其他未分類專業、科學及技術服務,464211,電子器材、電子設備批發,731099,其他廣告服務,451099,其他商品批發經紀
"新北市新莊區福興里五權一路９號８樓之３",83367566,,"奕嘉國際行銷股份有限公司",48000000,1100105,股份有限公司,Y,681112,不動產租賃,454999,未分類其他食品批發,,,,
"新北市新莊區福興里五權一路９２號１樓",16392827,,"美仕歐國際有限公司",5000000,0870717,有限公司,Y,457299,其他化粧品批發,,,,,,
"新北市新莊區福興里五權一路９４號１樓",09843299,,"池上米香飯包",100000,0960524,獨資,N,561111,早餐店,,,,,,
"新北市新莊區福興里五權一路９６號",41112845,,"李美慧",80000,1030507,獨資,N,561111,早餐店,,,,,,
"新北市新莊區福興里五權一路９８號",02146157,,"河內美食館",100000,1030424,獨資,N,561113,麵店、小吃店,,,,,,
"新北市新莊區福興里五權一路９８號",41069565,,"茶鈦工坊",100000,1030814,獨資,N,563111,冰果店、冷（熱）飲店,,,,,,
"新北市新莊區福興里五權三路１０號",36161583,,"銘享精密企業有限公司",7000000,0720901,有限公司,Y,251199,其他金屬手工具製造,,,,,,
"新北市新莊區福興里五權三路１２巷２號",53186119,,"陞陽工業股份有限公司",500000,0991018,股份有限公司,Y,210200,工業用橡膠製品製造,,,,,,
"新北市新莊區福興里五權三路１２巷２號之１",35882471,,"正陽橡膠企業股份有限公司",23800000,0790809,股份有限公司,Y,210200,工業用橡膠製品製造,,,,,,
"新北市新莊區福興里五權三路１２巷３號",54729371,,"鑫通資源股份有限公司",250000000,1030626,股份有限公司,Y,463911,煤、焦炭批發,465311,汽車零件、汽車百貨批發,,,,
"新北市新莊區福興里五權三路１２巷３號",66806668,,"大通建設股份有限公司",10000000,1060815,股份有限公司,Y,681111,不動產買賣,,,,,,
"新北市新莊區福興里五權三路１２巷３號",82203685,59056177,"香港商百悅貿易有限公司台灣分公司北區營業所",0,1070813,其他,Y,454999,未分類其他食品批發,472999,未分類其他食品、飲料及菸草製品零售,530100,普通倉儲經營,454700,非酒精飲料批發
"新北市新莊區福興里五權三路１２巷３號（２樓）",28084965,27617149,"美食達人股份有限公司台北分公司",0,0950126,本國公司設立之分公司,Y,454700,非酒精飲料批發,454999,未分類其他食品批發,454811,茶葉批發,451099,其他商品批發經紀
"新北市新莊區福興里五權三路１４號（３樓）",28791145,,"精能光學股份有限公司",241980000,0970903,股份有限公司,Y,332900,其他醫療器材及用品製造,464915,醫療機械設備批發,,,,
"新北市新莊區福興里五權三路１６號",54716636,,"寬瑭食品餐飲有限公司",8600000,1030429,有限公司,Y,454999,未分類其他食品批發,,,,,,
"新北市新莊區福興里五權三路１８號",22521449,,"振豐化學廠股份有限公司",5000000,0781027,股份有限公司,Y,181099,其他化學原材料製造,,,,,,
"新北市新莊區福興里五權三路１８號（２樓）",54286869,,"僑豐有限公司",2000000,1020729,有限公司,Y,456799,其他清潔用品批發,462099,其他化學原材料及其製品批發,462099,其他化學原材料及其製品批發,,
"新北市新莊區福興里五權三路２號",97358074,,"大全加油站股份有限公司",10000000,0880721,股份有限公司,Y,482111,汽油零售,,,,,,
"新北市新莊區福興里五權三路４號之１",89646284,,"士潔服務有限公司",5000000,0840803,有限公司,Y,812100,建築物一般清潔服務,,,,,,
"新北市新莊區福興里五權三路４號之２",84570383,,"典洋食品有限公司",25000000,0831119,有限公司,Y,454700,非酒精飲料批發,454811,茶葉批發,,,,
"新北市新莊區福興里五權三路６號３樓",16619628,,"雙鴻科技股份有限公司",883940920,0870824,股份有限公司,Y,269911,電子連接器（線）製造,,,,,,
"新北市新莊區福興里五權二路１０號",27592626,,"神采時尚事業股份有限公司",60000000,0940118,股份有限公司,Y,123099,其他服飾品製造,455999,未分類其他服飾品批發,455219,寵物服裝及其飾品配件批發,455299,其他服裝及其配件批發
"新北市新莊區福興里五權二路１０號１樓",23282425,,"興采實業股份有限公司",468051640,0780314,股份有限公司,Y,455113,紡織紗批發,111999,未分類其他紡紗紡製,123099,其他服飾品製造,457113,醫療耗材批發
"新北市新莊區福興里五權二路２０之７號１樓",27527490,,"台灣德思肯有限公司",3000000,0931105,有限公司,Y,462099,其他化學原材料及其製品批發,451099,其他商品批發經紀,,,,
"新北市新莊區福興里五權二路２０號之３",16414878,,"紹陽模型有限公司",1000000,0870407,有限公司,Y,251211,塑膠成型模具製造,,,,,,
"新北市新莊區福興里五權二路２０號之６",86778042,,"高能電機工業有限公司",5000000,0810720,有限公司,Y,456111,家電材料批發,,,,,,
"新北市新莊區福興里五權二路２０號之７",86936703,,"富逵實業有限公司",5000000,0811028,有限公司,Y,464999,未分類其他機械器具批發,,,,,,
"新北市新莊區福興里五權二路２０號３樓之３",85429546,,"仕印企業社",240000,1090615,獨資,Y,160100,印刷,,,,,,
"新北市新莊區福興里五權二路２０號３樓之４",12632678,,"廣懿股份有限公司",35000000,0891214,股份有限公司,Y,114099,其他染整,464313,紡織及成衣機械批發,159999,其他未分類紙製品製造,,
"新北市新莊區福興里五權二路２０號４樓之１",80596684,,"優米企業股份有限公司",5000000,0921202,股份有限公司,Y,091900,其他酒精飲料製造,,,,,,
"新北市新莊區福興里五權二路２０號４樓之３",54306555,,"采明照明科技有限公司",500000,1021029,有限公司,Y,456199,其他家用電器批發,,,,,,
"新北市新莊區福興里五權二路２０號５樓之１",28731999,,"琺奇國際股份有限公司",10000000,0960622,股份有限公司,Y,457299,其他化粧品批發,,,,,,
"新北市新莊區福興里五權二路２０號５樓之１",84079347,,"寶威化妝品廠股份有限公司",5000000,0820108,股份有限公司,Y,457299,其他化粧品批發,,,,,,
"新北市新莊區福興里五權二路２０號５樓之２",16793153,,"印可科技有限公司",5000000,0880322,有限公司,Y,464111,電腦及電腦週邊設備批發,,,,,,
"新北市新莊區福興里五權二路２０號５樓之４",90482838,,"唯皓有限公司",1000000,1100830,有限公司,N,820914,包裝承攬服務,160100,印刷,,,,
"新北市新莊區福興里五權二路２０號５樓之７",24721154,,"銓陽特殊印刷有限公司",3000000,1040116,有限公司,Y,160100,印刷,,,,,,
"新北市新莊區福興里五權二路２０號５樓之９",28660679,,"鈦生利企業有限公司",15000000,0960515,有限公司,Y,193012,清潔劑製造,193099,其他清潔用品及化粧品製造,487113,經營網路購物,,
"新北市新莊區福興里五權二路２０號６樓之１０",22210043,,"鑫永機械股份有限公司",1200000,0760604,股份有限公司,Y,332900,其他醫療器材及用品製造,,,,,,
"新北市新莊區福興里五權二路２０號６樓之３",25096538,,"端木股份有限公司",1500000,0981229,股份有限公司,Y,454811,茶葉批發,487912,非店面零售代理,,,,
"新北市新莊區福興里五權二路２０號６樓之３",28783291,,"我茶國際股份有限公司",2000000,0960904,股份有限公司,Y,454811,茶葉批發,089511,粗製茶,089512,精製茶,487113,經營網路購物
"新北市新莊區福興里五權二路２０號６樓之４",72660445,,"鳴達印刷材料企業社",235000,1060718,獨資,Y,462015,染料、顏料批發,,,,,,
"新北市新莊區福興里五權二路２０號６樓之８",27375228,,"晃文電子有限公司",2000000,0930615,有限公司,Y,283211,配線用開關、電插座製造,,,,,,
"新北市新莊區福興里五權二路２０號７樓之５",35952341,,"久億精機股份有限公司",10000000,0680412,股份有限公司,Y,292999,其他未分類專用機械設備製造,,,,,,
"新北市新莊區福興里五權二路２０號８樓之５",24455509,,"立創有限公司",1000000,0980817,有限公司,Y,464211,電子器材、電子設備批發,464112,電腦套裝軟體批發,740911,企業識別標誌設計,740913,包裝設計
"新北市新莊區福興里五權二路２０號８樓之５",53912272,,"達群國際股份有限公司",5468570,1010711,股份有限公司,Y,455215,皮包、手提包（真皮皮包、手提包除外）批發,,,,,,
"新北市新莊區福興里五權二路２０號８樓之７",89598683,,"寶森科技有限公司",5000000,0840804,有限公司,Y,464211,電子器材、電子設備批發,,,,,,
"新北市新莊區福興里五權二路２０號８樓之９",24352449,,"正大高分子化學工業股份有限公司",27400000,0980312,股份有限公司,Y,462099,其他化學原材料及其製品批發,462099,其他化學原材料及其製品批發,451099,其他商品批發經紀,434011,室內裝潢工程
"新北市新莊區福興里五權二路２０號８樓之９",54683516,,"永大欣業工程有限公司",2000000,1030318,有限公司,Y,434014,防水工程,461400,漆料及塗料批發,434011,室內裝潢工程,,
"新北市新莊區福興里五權二路２２號",23620283,,"勝亞實業股份有限公司",5000000,0840401,股份有限公司,Y,461515,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發,,,,,,
"新北市新莊區福興里五權二路２２號之２",96851295,,"允利精密塑膠有限公司",25000000,0850115,有限公司,Y,220999,未分類其他塑膠製品製造,251211,塑膠成型模具製造,451099,其他商品批發經紀,461515,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
"新北市新莊區福興里五權二路２２號之５",12942250,,"台灣數位通路股份有限公司",25000000,0900907,股份有限公司,Y,649911,投資有價證券,,,,,,
"新北市新莊區福興里五權二路２２號之５",23970921,,"松喜企業有限公司",13000000,0821103,有限公司,Y,451099,其他商品批發經紀,464112,電腦套裝軟體批發,631299,其他資料處理、主機及網站代管服務,,
"新北市新莊區福興里五權二路２２號之５",24952464,,"三民錄音發行有限公司",3600000,1040409,有限公司,N,160313,錄音（影）帶內容複製,,,,,,
"新北市新莊區福興里五權二路２２號之５",70517681,,"五母科技有限公司",3000000,0911101,有限公司,Y,456199,其他家用電器批發,464999,未分類其他機械器具批發,464111,電腦及電腦週邊設備批發,,
"新北市新莊區福興里五權二路２２號３樓之１",23467035,,"緯杰資訊有限公司",1000000,0790103,有限公司,Y,620213,電腦設備管理及資訊技術諮詢,,,,,,
"新北市新莊區福興里五權二路２２號３樓之１１",22676891,,"力暉企業有限公司",5000000,0761118,有限公司,Y,251211,塑膠成型模具製造,,,,,,
"新北市新莊區福興里五權二路２２號３樓之２",23372306,,"鳳業耐酸機材工業有限公司",5000000,0781213,有限公司,Y,293311,活栓、活閥製造,,,,,,
"新北市新莊區福興里五權二路２２號３樓之２",26512462,,"陸誠冷氣電機工程行",200000,0991112,獨資,Y,456199,其他家用電器批發,952312,家用電器維修,433212,管道工程,434013,房屋設備安裝工程
"新北市新莊區福興里五權二路２２號３樓之２",28042966,,"義城國際貿易有限公司",1000000,0941205,有限公司,Y,461515,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發,,,,,,
"新北市新莊區福興里五權二路２２號３樓之２",66547369,,"秦牢有限公司",5000000,1060413,有限公司,N,456799,其他清潔用品批發,,,,,,
"新北市新莊區福興里五權二路２２號３樓之６",36351107,,"浩倫企業有限公司",10000000,0740316,有限公司,Y,292999,其他未分類專用機械設備製造,,,,,,
"新北市新莊區福興里五權二路２２號３樓之８",53179834,,"伯鈺企業有限公司",3000000,0990915,有限公司,Y,251199,其他金屬手工具製造,,,,,,
"新北市新莊區福興里五權二路２２號４樓之１１",30441948,,"龍耀光電科技有限公司",8000000,0670401,有限公司,Y,249911,貴金屬製造,,,,,,
"新北市新莊區福興里五權二路２２號４樓之６",09918657,,"新象藝術工作坊",2500000,0950830,獨資,Y,434011,室內裝潢工程,461999,未分類其他建材批發,464211,電子器材、電子設備批發,485111,切花、盆栽零售
"新北市新莊區福興里五權二路２２號４樓之６",50980211,,"申翔有限公司",2000000,1071227,有限公司,Y,473111,絲織、麻織、棉織、毛織品零售,,,,,,
"新北市新莊區福興里五權二路２２號４樓之８",13110212,,"博古企業有限公司",5000000,0910509,有限公司,Y,089999,其他未分類食品製造,454999,未分類其他食品批發,472999,未分類其他食品、飲料及菸草製品零售,,
"新北市新莊區福興里五權二路２２號５樓之１",23694860,,"振皓工業有限公司",5000000,0790630,有限公司,Y,220911,塑膠日用品製造,220300,塑膠外殼及配件製造,681112,不動產租賃,,
"新北市新莊區福興里五權二路２２號５樓之１１",25056938,,"帝馬科技股份有限公司",6000000,0981027,股份有限公司,Y,281099,其他發電、輸電及配電機械製造,,,,,,
"新北市新莊區福興里五權二路２２號５樓之２",24707131,,"繽豆國際股份有限公司",1000000,1031110,股份有限公司,Y,454999,未分類其他食品批發,,,,,,
"新北市新莊區福興里五權二路２２號５樓之３",23444821,,"千瑞科技有限公司",5000000,0780908,有限公司,Y,464211,電子器材、電子設備批發,,,,,,
"新北市新莊區福興里五權二路２２號５樓之３",24719988,,"亞茂實業有限公司",1000000,1040112,有限公司,Y,464211,電子器材、電子設備批發,,,,,,
"新北市新莊區福興里五權二路２２號５樓之３",66528763,,"軒譽投資有限公司",500000,1060324,有限公司,N,649911,投資有價證券,,,,,,
"新北市新莊區福興里五權二路２２號５樓之４",80644095,,"宏煒印刷有限公司",8000000,0930209,有限公司,Y,160100,印刷,,,,,,
"新北市新莊區福興里五權二路２２號５樓之４",85140586,,"宏煒印刷企業社",1000000,1080529,合夥,Y,160100,印刷,,,,,,
"新北市新莊區福興里五權二路２２號５樓之７",34050020,,"煇豐鋼鐵有限公司",7000000,0660701,有限公司,Y,461516,建材五金（基本金屬）批發,,,,,,
"新北市新莊區福興里五權二路２２號６樓之２",66863169,,"海旭國際有限公司",1000000,1060908,有限公司,Y,454999,未分類其他食品批發,,,,,,
"新北市新莊區福興里五權二路２２號６樓之４",84122098,,"東近企業有限公司",5000000,0820417,有限公司,Y,462099,其他化學原材料及其製品批發,464211,電子器材、電子設備批發,,,,
"新北市新莊區福興里五權二路２２號６樓之５",80213666,,"奇昌資訊有限公司",1000000,0910729,有限公司,Y,462014,非食用動植物油脂批發,,,,,,
"新北市新莊區福興里五權二路２２號６樓之７",27609181,,"川岳生物科技股份有限公司",28000000,0940328,股份有限公司,Y,469999,其他未分類專賣批發,,,,,,
"新北市新莊區福興里五權二路２２號６樓之９",86278150,,"廣吉食品股份有限公司",230000000,0801101,股份有限公司,Y,454914,糖果餅乾批發,,,,,,
"新北市新莊區福興里五權二路２２號７樓之２",25069547,,"創意實現廣告有限公司",1000000,0981116,有限公司,Y,731099,其他廣告服務,,,,,,
"新北市新莊區福興里五權二路２２號７樓之２",54880636,,"騰煌金屬有限公司",1000000,1041106,有限公司,Y,254999,未分類其他金屬加工處理,,,,,,
"新北市新莊區福興里五權二路２２號７樓之６",84863894,,"鉿懋實業股份有限公司",5000000,0830816,股份有限公司,Y,251211,塑膠成型模具製造,,,,,,
"新北市新莊區福興里五權二路２２號８樓之１",26738736,,"偉良企業社",240000,1001006,獨資,Y,160212,印刷品裝訂及加工,740999,未分類其他專門設計服務,731099,其他廣告服務,269999,其他未分類電子零組件製造
"新北市新莊區福興里五權二路２２號８樓之１０",28141641,,"豐川科技有限公司",10000000,0950407,有限公司,Y,464211,電子器材、電子設備批發,269911,電子連接器（線）製造,,,,
"新北市新莊區福興里五權二路２２號８樓之４",66908927,,"興永翔實業有限公司",500000,1060919,有限公司,Y,259999,其他未分類金屬製品製造,,,,,,
"新北市新莊區福興里五權二路２２號８樓之５",53192506,,"綾誼國際股份有限公司",500000,0991118,股份有限公司,Y,181014,精密化學材料製造,,,,,,
"新北市新莊區福興里五權二路２２號８樓之５",53223825,,"亞德斯有限公司",2000000,1000420,有限公司,Y,451099,其他商品批發經紀,,,,,,
"新北市新莊區福興里五權二路２２號８樓之６",28132777,,"柏科工業有限公司",5000000,0950425,有限公司,Y,249999,其他未分類基本金屬製造,,,,,,
"新北市新莊區福興里五權二路２２號８樓之６",49970377,,"駿億興企業社",200000,0941122,獨資,Y,220300,塑膠外殼及配件製造,,,,,,
"新北市新莊區福興里五權二路２２號８樓之７",23574231,,"昂鼎企業有限公司",13000000,0790323,有限公司,Y,284299,其他照明器具製造,271999,未分類其他電腦週邊設備製造,455999,未分類其他服飾品批發,461515,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
"新北市新莊區福興里五權二路２２號８樓之８",36152395,,"余宙企業有限公司",5000000,0700502,有限公司,Y,269999,其他未分類電子零組件製造,,,,,,
"新北市新莊區福興里五權二路２４、２６號",29327814,,"吉祥吉利大樓聯合管理委員會",10000,0931224,其他,N,681112,不動產租賃,,,,,,
"新北市新莊區福興里五權二路２４號３樓之２",80217213,,"廣揚數碼科技有限公司",15000000,0910802,有限公司,Y,160212,印刷品裝訂及加工,159999,其他未分類紙製品製造,464112,電腦套裝軟體批發,639099,未分類其他資訊服務
"新北市新莊區福興里五權二路２４號３樓之３",90460617,,"台灣大樹雲科技有限公司",1000000,1100917,有限公司,N,464111,電腦及電腦週邊設備批發,464112,電腦套裝軟體批發,,,,
"新北市新莊區福興里五權二路２４號４樓之２",22645899,,"得彰紙業包裝股份有限公司",15000000,0760926,股份有限公司,Y,152099,其他紙容器製造,,,,,,
"新北市新莊區福興里五權二路２４號４樓之３",12714559,,"就是好股份有限公司",5000000,0891204,股份有限公司,Y,464211,電子器材、電子設備批發,,,,,,
"新北市新莊區福興里五權二路２４號５樓之４",25048348,,"仟達儀器有限公司",1050000,0981012,有限公司,Y,461515,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發,464999,未分類其他機械器具批發,457199,其他藥品及醫療用品批發,475199,其他藥品及醫療用品零售
"新北市新莊區福興里五權二路２４號５樓之４",28398868,,"眾里科技股份有限公司",73700000,0950926,股份有限公司,Y,457113,醫療耗材批發,464915,醫療機械設備批發,464211,電子器材、電子設備批發,,
"新北市新莊區福興里五權二路２４號６樓之１",16243587,,"華茂國際企業股份有限公司",7000000,0861015,股份有限公司,Y,458112,書籍、雜誌批發,,,,,,
"新北市新莊區福興里五權二路２４號６樓之２",28663556,,"新源服飾實業有限公司",1000000,0960521,有限公司,Y,121017,其他梭織外衣製造,455299,其他服裝及其配件批發,,,,
"新北市新莊區福興里五權二路２４號６樓之２",80711158,,"之新股份有限公司",5000000,0930301,股份有限公司,Y,464211,電子器材、電子設備批發,464112,電腦套裝軟體批發,451099,其他商品批發經紀,483112,電腦套裝軟體零售
"新北市新莊區福興里五權二路２４號６樓之４",54736197,,"晨鐘材料科技有限公司",2000000,1030728,有限公司,N,457299,其他化粧品批發,820999,未分類其他行政支援服務,,,,
"新北市新莊區福興里五權二路２４號６樓之４",89944468,,"昶邑國際有限公司",18000000,0831123,有限公司,Y,458111,文具批發,,,,,,
"新北市新莊區福興里五權二路２４號７樓之１",85437052,,"先鋒工業社",200000,1090714,獨資,Y,259100,螺絲、螺帽及鉚釘製造,,,,,,
"新北市新莊區福興里五權二路２４號７樓之３",12841794,,"萬吉達科技股份有限公司",285000000,0900801,股份有限公司,N,464211,電子器材、電子設備批發,,,,,,
